cycle,cmte_id,cmte_nm,cmte_dsgn,cmte_tp,cmte_pty_affiliation,org_tp,connected_org_nm,cand_id,cand_pty_affiliation,cand_office
2018,C00148999,FRIENDS OF DICK DURBIN COMMITTEE,P,S,DEM,,DURBIN VICTORY FUND,S6IL00151,DEM,S
2018,C00149013,NORTON ROSE FULBRIGHT US LLP FEDERAL COMMITTEE,U,Q,,M,,,,
2018,C00149104,CHS INC. POLITICAL ACTION COMMITTEE,B,Q,,C,,,,
2018,C00149120,THIRD CONGRESSIONAL DISTRICT DEMOCRATIC COMMITTEE,U,Y,DEM,,MICHIGAN DEMOCRATIC STATE CENTRAL COMMITEE,,,
2018,C00149211,DISTRICT COUNCIL 37 AFSCME PUBLIC EMPLOYEES ORGANIZED FOR POL & LEG EQUALITY (DC37PEOPLE),U,Q,NAT,L,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES  P E O P L E,,,
2018,C00149641,MISSISSIPPI DEMOCRATIC PARTY,U,Y,DEM,,DOLLARS FOR DEMOCRATS,,,
2018,C00149773,STEAMFITTERS LOCAL 602 COPE COMMITTEE,U,Q,,L,,,,
2018,C00149948,"SMALL BUSINESS COUNCIL OF AMERICA-PAC, INC.",U,Q,,M,"SMALL BUSINESS COUNCIL OF AMERICA, INC.",,,
2018,C00150045,UNITED BROTHERHOOD OF CARPENTERS/JOINERS OF AMER NEW ENGLAND REG CARPENTERS LEGIS EMP CMTE,U,Q,,L,UNITED BROTHERHOOD OF CARPENTERS JOINERS NEW ENGLAND REGIONAL COUNCIL OF CARPENTERS,,,
2018,C00150201,AMERICAN ASSOCIATION FOR RESPIRATORY CARE POLITICAL ACTION COMMITTEE (AARCPAC),U,Q,,T,AMERICAN ASSOCIATION FOR RESPIRATORY CARE,,,
2018,C00150367,NATIONAL VENTURE CAPITAL ASSOCIATION VENTUREPAC,B,Q,,M,NATIONAL VENTURE CAPITAL ASSOCIATION,,,
2018,C00150672,"GEORGIA REPUBLICAN PARTY, INC.",U,Y,REP,,,,,
2018,C00150797,BLANK  ROME PAC,B,Q,,,NONE,,,
2018,C00150805,CROP INSURANCE REINSURANCE BUREAU (CIRB)-PAC,B,Q,,T,CROP INSURANCE AND REINSURANCE BUREAU,,,
2018,C00150995,NATIONAL PAC INC A/K/A NATPAC,U,Q,,,NONE,,,
2018,C00151019,THE FARMERS EDUCATION & CO-OPERATIVE UNION OF AMERICA PAC (NATFARMPAC),U,Q,,M,,,,
2018,C00151175,EQT CORPORATION PAC,U,Q,,C,EQT CORPORATION,,,
2018,C00151340,DLA PIPER LLP (US) POLITICAL ACTION COMMITTEE (DLA PIPER PAC),B,Q,,,.,,,
2018,C00151563,DOLLAR SAVINGS BANK POLITICAL ACTION COMMITTEE (DOLPAC),U,Q,,W,DOLLAR SAVINGS BANK,,,
2018,C00151688,LOCAL 30 INTERNATIONAL UNION OF OPERATING ENGINEERS POLITICAL ACTION COMMITTEE,B,Q,,L,,,,
2018,C00151787,CUBIC CORPORATION EMPLOYEES' POLITICAL ACTION COMMITTEE,B,Q,,C,,,,
2018,C00151837,R I BRICKLAYERS POLITICAL ACTION COMMITTEE,U,Q,,L,,,,
2018,C00152223,HEAT AND FROST INSULATORS AND ALLIED WORKERS LOCAL 60 PAC,U,Q,,L,,,,
2018,C00152272,PLAINS COTTON COOPERATIVE ASSOCIATION EMPLOYEES' POLITICAL ACTION COMMITTEE,U,N,,V,PLAINS COTTON COOPERATIVE ASS'N,,,
2018,C00152280,UNITED POLITICAL ACTION COMMITTEE,U,Q,,M,,,,
2018,C00152843,VALMONT INDUSTRIES (INC) POLITICAL ACTION COMMITTEE,U,Q,,C,VALMONT INDUSTRIES (INC) POLITICAL ACTION COMMITTEE,,,
2018,C00152892,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC NSPS PAC,U,Q,,C,NATIONAL SOCIETY OF PROFESSIONAL SURVEYORS INC,,,
2018,C00153031,OREGON REPUBLICAN PARTY,U,Y,REP,,,,,
2018,C00153171,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,B,Q,,T,AMERICAN BENEFITS COUNCIL POLITICAL ACTION COMMITTEE,,,
2018,C00153379,NV ENERGY POLITICAL ACTION COMMITTEE,U,Q,,C,NV ENERGY,,,
2018,C00153445,NATIONAL HEALTH CORPORATION POLITICAL ACTION COMMITTEE,U,Q,,C,NATIONAL HEALTH CORPORATION,,,
2018,C00153577,ERIE INDEMNITY COMPANY PAC - FEDERAL,U,Q,,C,ERIE INDEMNITY COMPANY,,,
2018,C00153684,TALLON FOR CONGRESS,P,H,DEM,,,H2SC06019,DEM,H
2018,C00154104,NATIONAL POTATO COUNCIL POTATO POLITICAL ACTION COMMITEE,U,Q,,M,,,,
2018,C00154625,KAPTUR FOR CONGRESS,P,H,DEM,,KAPTUR FOR CONGRESS,H2OH09031,DEM,H
2018,C00154641,DESERT GRAPE GROWERS LEAGUE OF CALIFORNIA POLITICAL ACTION COMMITTEE,U,Q,,W,DESERT GRAPE GROWERS LEAGUE/CALIFORNIA,,,
2018,C00155069,LABORERS INTERNATIONAL UNION OF NORTH AMERICA - LOCAL NO. 91 POLITICAL ACTION FUND,U,Q,,L,,,,
2018,C00155184,VIRGINIA SOCIETY FOR HUMAN LIFE INC-POLITICAL ACTION COMMITTEE,U,N,,W,,,,
2018,C00155366,CALIFORNIA ASSOCIATION OF WINEGRAPE GROWERS - FEDERAL,U,Q,,T,CALIFORNIA WINEGRAPE GROWERS ASSOCIATION,,,
2018,C00155440,PLUMBERS & PIPEFITTERS LOCAL NO 9 POLITICAL ACTION COMMITTEE,U,Q,,L,UNITED ASSOCIATION POLITICAL EDUCATION COMMITTEE (UNITED ASSOCIATION OF JOURNEYMEN AND APP,,,
2018,C00155564,FLORIDA RIGHT TO LIFE POLITICAL ACTION COMMITTEE,U,Q,,C,FLORIDA RIGHT TO LIFE INC,,,
2018,C00155796,SPRATT FOR CONGRESS COMMITTEE,P,H,,,NONE,H2SC05052,DEM,H
2018,C00155853,CONTINENTAL GRAIN COMPANY POLITICAL ACTION COMMITTEE,U,Q,,C,WAYNE FARMS POLITICAL ACTION COMMITTEE,,,
2018,C00155952,DEMOCRATIC PARTY OF VIRGINIA,U,Y,DEM,,COCKBURN VICTORY FUND,,,
2018,C00156166,TRUSTMARK INSURANCE COMPANY POLITICAL ACTION COMMITTEE (TRUSTPAC),U,Q,,W,BENEFIT TRUST LIFE INSURANCE CO,,,
2018,C00156216,WIRELESS INFRASTRUCTURE ASSOCIATION PAC,U,Q,,T,WIRELESS INFRASTRUCTURE ASSOCIATION,,,
2018,C00156554,INTERNATIONAL ASSOCIATION OF BRIDGE STRUCTURAL & ORNAMENTAL IRON WORKERS LOCAL NO 67 PAC,U,Q,,L,,,,
2018,C00156612,LEVIN FOR CONGRESS,P,H,DEM,,FRIENDSGIVING COMMITTEE,H2MI17023,DEM,H
2018,C00156810,REPUBLICAN PARTY OF KENTUCKY,U,Y,REP,,,,,
2018,C00156935,AMERICAN INTELLECTUAL PROPERTY LAW ASSOCIATION (AIPLA) PAC,U,Q,,T,,,,
2018,C00157537,WEST VIRGINIANS FOR LIFE INC POLITICAL ACTION COMMITTEE,U,Q,,M,"WEST VIRGINIANS FOR LIFE, INC.",,,
2018,C00157545,AMERICAN FEDERATION OF TEACHERS STAFF UNION COMMITTEE ON POLITICAL EDUCATION,U,Q,,L,AMERICAN FEDERATION OF TEACHERS STAFF UNION,,,
2018,C00157677,"ARAMARK SERVICES, INC. PAC (ARAMARK PAC)",U,Q,,C,,,,
2018,C00157875,NATIONAL ASSOCIATION OF PLUMBING-HEATING-COOLING CONTRACTORS PAC AKA PHCC-PAC,U,Q,,T,NATIONAL ASSOCIATION OF PLUMBING-HEATING-COOLING CONTRACTORS PAC AKA PHCC-PAC,,,
2018,C00157941,PEACE ACTION PAC/ FKA SANE/FREEZE PAC,U,Q,,M,,,,
2018,C00157958,MISSOURI RIGHT TO LIFE FEDERAL POLITICAL ACTION COMMITTEE,U,Q,,M,,,,
2018,C00158402,REPUBLICAN PARTY OF ORANGE COUNTY (FEDERAL),U,Y,REP,,,,,
2018,C00158576,INTERNATIONAL LONGSHOREMEN'S ASSOCIATION AFL-CIO COMMITTEE ON POLITICAL EDUCATION             ILA-COPE,B,Q,,L,"INTERNATIONAL LONGSHOREMEN'S ASSOCIATION, AFL-CIO",,,
2018,C00158881,NEW YORK LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,B,Q,,W,,,,
2018,C00158998,CONNECTICUT CITIZEN ACTION GROUP FED PAC,U,Q,,M,,,,
2018,C00159053,BUSINESS FOR CONSERVATIVE GOVERNMENT,U,N,,M,NONE,,,
2018,C00159244,PETROLEUM RETAILERS AND AUTO REPAIR ASSOCIATION,U,Q,,T,,,,
2018,C00159319,JUSTICE-PAC,U,W,,,,,,
2018,C00159855,MICHIGAN BEER AND WINE WHOLESALERS  POLITICAL ACTION COMMITTEE,U,Q,,T,MICHIGAN BEER & WINE WHOLESALERS ASSOCIATION,,,
2018,C00159954,O'MELVENY & MYERS POLITICAL ACTION COMMITTEE,B,Q,,,NONE,,,
2018,C00160077,UNITED COMMUNITY BANKERS PAC (BANCFIRST CORP),U,Q,,C,NONE,,,
2018,C00160259,HEALTHCARE ASSOCIATION OF NEW YORK STATE AND ALLIED ASSOCIATIONS' FEDERAL PAC (HANYS FEDERAL PAC),B,Q,,T,HEALTHCARE ASSOCIATION OF NEW YORK STATE,,,
2018,C00160473,NATIONAL TAX LIMITATION COMMITTEE POLITICAL ACTION COMMITTEE,U,Q,,C,,,,
2018,C00160630,"DRUMMOND COMPANY, INC. POLITICAL ACTION COMMITTEE (DPAC)",U,Q,,C,"DRUMMOND COMPANY, INC.",,,
2018,C00160770,WALGREEN CO PAC,B,Q,,C,WALGREEN CO,,,
2018,C00160838,BACARDI U S A INC POLITICAL ACTION COMMITTEE,B,Q,,C,"BACARDI USA, INC.",,,
2018,C00160937,SOUTH DAKOTA DEMOCRATIC PARTY,U,Y,DEM,,DOLLARS FOR DEMOCRATS,,,
2018,C00160986,KUTAK ROCK LLP POLITICAL ACTION COMMITTEE,U,Q,,,,,,
2018,C00161067,HARRIS COUNTY DEMOCRATIC PARTY,U,Y,DEM,,,,,
2018,C00161141,"FLORIDA HEALTH POLITICAL ACTION COMMITTEE (THE PAC OF BLUE CROSS & BLUE SHIELD OF FL, INC)",B,Q,,C,,,,
2018,C00161190,INTERNATIONAL WOOD PRODUCTS ASSOCIATION,U,Q,,T,,,,
2018,C00161265,OHIO FARM BUREAU FEDERATION INC-AGRICULTURE FOR GOOD GOVERNMENT PAC (OFBF-AGGPAC),B,Q,,M,OHIO FARM BUREAU FEDERATION,,,
2018,C00161414,PROTECTIVE LIFE CORPORATION FEDERAL PAC,U,Q,,C,PROTECTIVE LIFE CORPORATION,,,
2018,C00161422,TECO ENERGY INC EMPLOYEES' PAC,B,Q,,C,,,,
2018,C00161570,"AMERICAN PUBLIC POWER ASSOCIATION, PUBLIC OWNERSHIP OF ELECTRIC RESOURCES PAC",B,Q,,T,AMERICAN PUBLIC POWER ASSOCIATION,,,
2018,C00161604,COOPERATIVE OF AMERICAN PHYSICIANS FEDERAL POLITICAL ACTION COMMITTEE,U,Q,,C,COOPERATIVE OF AMERICAN PHYSICIANS,,,
2018,C00161786,COLORADO DEMOCRATIC PARTY,U,Y,DEM,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,
2018,C00161810,DEMOCRATIC PARTY OF NEW MEXICO,U,Y,DEM,,DNC SERVICES CORPORATION/DEMOCRATIC NATIONAL COMMITTEE,,,
2018,C00161901,AXA EQUITABLE LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE (AXA PAC),U,Q,,C,AXA EQUITABLE LIFE INSURANCE COMPANY,,,
2018,C00162198,FEDERAL 7TH CONGRESSIONAL DISTRICT D F L COMMITTEE,U,Y,DFL,,,,,
2018,C00162339,OHIO REPUBLICAN PARTY STATE CENTRAL & EXECUTIVE COMMITTEE,U,Y,REP,,FRANKLIN COUNTY REPUBLICAN PARTY FEDERAL ACCOUNT,,,
2018,C00162545,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 103 VOLUNTARY POLITICAL EDUCATION FUND,U,Q,,L,,,,
2018,C00162578,WVDP,U,Y,DEM,,DNC WV STATE PARTY VICTORY FUND,,,
2018,C00162735,FINANCIAL SERVICES POLITICAL COMMITTEE,U,Q,,,NONE,,,
2018,C00162818,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 98 COMMITTEE ON POLITICAL EDUCATION,U,Q,,L,,,,
2018,C00162891,PAF COMMITTEE THE ST PAUL MN AREA LOCAL AMERICAN POSTAL WORKERS UNION AFL-CIO,U,Q,,L,AMERICAN POSTAL WORKERS UNION AFL-CIO,,,
2018,C00163048,COMMUNITY ACTION PROGRAM - POLITICAL ACTION COMMITTEE (CAP-PAC),B,Q,,W,NATIONAL COMMUNITY ACTION FOUNDATION,,,
2018,C00163196,THOMPSON HINE AND FLORY NATIONAL GOOD GOVERNMENT FUND,U,Q,NAT,,NONE,,,
2018,C00163212,OUTDOOR AMUSEMENT BUSINESS ASSOCIATION INC POLITICAL ACTION COMMITTEE,U,Q,,T,NONE,,,
2018,C00163238,DAVIS WRIGHT POLITICAL ACTION COMMITTEE,U,Q,,,NONE,,,
2018,C00163253,MDU RESOURCES GROUP GOOD GOVERNMENT FUND,U,Q,,C,"MDU RESOURCES GROUP, INC.",,,
2018,C00163311,NATIONAL STAR ROUTE MAIL CONTRACTORS ASSOCIATION POLITICAL ACTION COMMITTEE,B,Q,,T,NATIONAL STAR ROUTE MAIL CONTRACTORS ASSOCIATION,,,
2018,C00163626,NATIONAL PARK HOSPITALITY ASSOCIATION POLITICAL ACTION COMMITTEE(CONPAC),U,Q,,T,,,,
2018,C00163832,CSX CORPORATION GOOD GOVERNMENT FUND,B,Q,,C,CSX CORPORATION,,,
2018,C00163873,EMPLOYERS MUTUAL CASUALTY COMPANY COMMITTEE FOR RESPONSIBLE FEDERAL GOVERNMENT,U,Q,,C,EMC INSURANCE COMPANIES,,,
2018,C00163956,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 15 A B C D POLITICAL ACTION COMMITTEE,U,Q,,L,INTERNATIONAL UNION OF OPERATING ENGINEERS LOCAL 15 A B C D,,,
2018,C00164004,KENTUCKY PRO-LIFE POLITICAL ACTION COMMITTEE,U,Q,NNE,W,KENTUCKY RIGHT-TO-LIFE ASS'N INC,,,
2018,C00164145,UNITED SERVICES AUTOMOBILE ASSOCIATION EMPLOYEE PAC - USAA EMPLOYEE PAC,B,Q,,W,UNITED SERVICES AUTOMOBILE ASSOCIATION,,,
2018,C00164152,NATIONAL LEAGUE OF POSTMASTERS OF THE US POLITICIAL ACTION COMMITTEE,U,Q,,T,,,,
2018,C00164236,REPUBLICAN PARTY 2ND CONG DISTRICT WI,U,Y,REP,,REPUBLICAN PARTY OF WISCONSIN,,,
2018,C00164418,NEW JERSEY REPUBLICAN STATE COMMITTEE,U,Y,REP,,TRUMP VICTORY,,,
2018,C00164509,INT'L FED. OF PROFESSIONAL AND TECHNICAL ENGINEERS LEG. EDU. ACTION PROGRAM - PAC,U,Q,,L,ENGINEERS; INT'L FED/PROF & TECHNICAL,,,
2018,C00164848,FEDERAL MANAGERS' ASSOCIATION POLITICAL ACTION COMMITTEE,B,Q,,L,,,,
2018,C00164939,MINN-DAK FARMERS COOPERATIVE SUGAR PAC (MDSPAC),U,Q,,V,MINN-DAK FARMERS COOPERATIVE,,,
2018,C00165142,11TH CONGRESSIONAL DISTRICT REPUBLICAN PARTY,U,Y,REP,,,,,
2018,C00165159,REPUBLICAN MAINSTREET PARTNERSHIP PAC,U,Q,,,NONE,,,
2018,C00165233,PLUMBERS AND PIPEFITTERS LOCAL 619 POLITICAL ACTION CAMPAIGN FUND,U,Q,,L,PLUMBING & PIPEFITTING INDUSTRY,,,
2018,C00165241,"COMMITTEE TO ELECT GARY L. ACKERMAN, INC.",P,H,DEM,,,H4NY07011,DEM,H
2018,C00165282,OLD NATIONAL BANK PAC,U,Q,,C,OLD NATIONAL BANK,,,
2018,C00165324,PHILADELPHIA JOINT BOARD POLITICAL ACTION COMMITTEE,U,Q,,L,LOCAL 274 HOTEL/RESTAURANT EMPLOYEES,,,
2018,C00165365,G4S SECURE SOLUTIONS (USA) PAC,U,Q,,C,G4S SECURE SOLUTIONS (USA) PAC,,,
2018,C00165472,NATIONAL CLUB ASSOCIATION POLITICAL ACTION COMMITTEE (CLUBPAC),B,Q,,T,NATIONAL CLUB ASSOCIATION,,,
2018,C00165514,NATIONAL BANKERS ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,,T,,,,
2018,C00165522,BRICKER & ECKLER POLITICAL ACTION COMMITTEE,U,Q,,,,,,
2018,C00165548,SAC PAC,D,Q,,,,,,
2018,C00165589,HUNTINGTON BANCSHARES INC. POLITICAL ACTION COMMITTEE  (HBI-PAC),B,Q,,C,HUNTINGTON BANCSHARES INC.,,,
2018,C00165688,NORTH CAROLINA DEMOCRATIC PARTY - FEDERAL,U,Y,DEM,,NC STATE PARTY VICTORY FUND,,,
2018,C00165852,RIEGLE FOR SENATE COMMITTEE,P,S,DEM,,,S6MI00103,DEM,S
2018,C00165878,"CLECO POLITICAL ACTION COMMITTEE, CLECO CORPORATION",U,Q,,C,CLECO CORPORATION,,,
2018,C00165944,MID MANHATTAN POLITICAL ACTION COMMITTEE (MID PAC),U,Q,,,NONE,,,
2018,C00166074,AMERICAN SUPPLY ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,,T,,,,
2018,C00166082,PA INDEPENDENT OIL & GAS ASSOCIATION PIOGA,U,Q,,T,,,,
2018,C00166223,ASSOCIATION OF PROGRESSIVE RENTAL ORGANIZATIONS POLITICAL ACTION COMMITTEE,U,Q,,M,ASSOCIATION OF PROGRESSIVE RENTAL ORGANIZATIONS POLITICAL ACTION COMMITTEE,,,
2018,C00166272,SCHOOL NUTRITION ASSOCIATION POLITICAL ACTION COMMITTEE,U,Q,,M,,,,
2018,C00166348,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE POLITICAL ACTION COMMITTEE,U,Q,,V,SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE,,,
2018,C00166355,CALIFORNIA CITRUS MUTUAL POLITICAL ACTION COMMITTEE,U,Q,,C,,,,
2018,C00166504,VISCLOSKY FOR CONGRESS,P,H,DEM,,NONE,H4IN01012,DEM,H
2018,C00166553,STEPHENS INC. FEDERAL POLITICAL ACTION COMMITTEE,U,Q,,C,STEPHENS INC,,,
2018,C00166710,ARIZONA DEMOCRATIC PARTY,U,Y,DEM,,DNC SERVICES CORPORATION / DEMOCRATIC NATIONAL COMMITTEE,,,
2018,C00166827,CITIZENS FOR HARKIN,P,S,DEM,,,S4IA00020,DEM,S
2018,C00166892,"BLUE BELL CREAMERIES USA, INC PAC",U,Q,,C,"BLUE BELL CREAMERIES USA, INC PAC",,,
2018,C00167007,FUND TO KEEP AMERICA #1,U,Q,,,NONE,,,
2018,C00167015,DEMOCRATIC PARTY OF ILLINOIS,U,Y,DEM,,DNC STATE PARTY VICTORY FUND,,,
2018,C00167130,PENNSYLVANIA DEMOCRATIC PARTY,U,Y,DEM,C,,,,
2018,C00167213,OKLAHOMA LEADERSHIP COUNCIL,U,Y,REP,,NONE,,,
2018,C00167221,ALICE MANUFACTURING COMPANY INC POLITICAL ACTION COMMITTEE,U,Q,,,,,,
2018,C00167320,CONNECTICUT DEMOCRATIC STATE CENTRAL COMMITTEE,U,Y,DEM,,,,,
2018,C00167346,TENNESSEE DEMOCRATIC PARTY,U,Y,DEM,,DOLLARS FOR DEMOCRATS,,,
2018,C00167460,TORCHMARK CORPORATION POLITICAL ACTION COMMITTE (TORCH-PAC),U,Q,,C,TORCHMARK CORPORATION,,,
2018,C00167585,CITIZENS FOR WATERS,P,H,DEM,,,H4CA23011,DEM,H
2018,C00167668,ARCH COAL INC. POLITICAL ACTION COMMITTEE (ARCHPAC),B,Q,,C,,,,
2018,C00167684,AMERICAN SUGARBEET GROWERS ASSOCIATION PAC,U,Q,,T,,,,
2018,C00167759,"VIACOM INTERNATIONAL, INC. POLITICAL ACTION COMMITTEE",B,Q,,C,"VIACOM INTERNATIONAL, INC.",,,
2018,C00167916,LOCKRIDGE GRINDAL NAUEN POLITICAL FUND,B,Q,,,,,,
2018,C00168070,AMERICAN AMBULANCE ASSOCIATION FEDERAL PAC (AKA AMBU-PAC),B,Q,,T,AMERICAN AMBULANCE ASSOCIATION,,,
2018,C00168120,MCGLINCHEY STAFFORD POLITICAL ACTION COMMITTEE (MACPAC),U,Q,,C,MCGLINCHEY STAFFORD MINTZ CELLINI LANG,,,
2018,C00168203,"THE PHOENIX COMPANIES, INC. - PAC FEDERAL",B,Q,,C,"THE PHOENIX COMPANIES, INC.",,,
2018,C00168864,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)",B,Q,,C,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)",,,
2018,C00169151,"INTERNATIONAL ASSOCIATION OF MACHINIST, DISTRICT LODGE 837-PAC",U,Q,,L,AEROSPACE DISTRICT LODGE 837 IAMAW,,,
2018,C00169441,"DICKIE, MCCAMEY & CHILCOTE, PC POLITICAL ACTION COMMITTEE",U,Q,,C,"DICKIE, MCCAMEY & CHILCOTE, PC",,,
2018,C00169532,HOME FEDERAL BANK OF TENNESSEE PAC,U,N,,C,HOME FEDERAL BANK OF TENNESSEE,,,
2018,C00169722,INDIANA FARM BUREAU INC ELECT PAC INC,U,Q,,V,FARM BUREAU INC INDIANA,,,
2018,C00169821,TYSON FOODS INC POLITICAL ACTION COMMITTEE (TYPAC),B,Q,,C,TYSON FOODS INC.,,,
2018,C00170175,IDAHO REPUBLICAN PARTY,U,Y,REP,,NONE,,,
2018,C00170258,NATIONAL ASSOCIATION OF MUTUAL INSURANCE COMPANIES PAC,B,Q,,T,,,,
2018,C00170316,WOMEN'S ACTION FOR NEW DIRECTIONS INC (WAND),U,Q,NAT,M,WOMEN'S ACTION FOR NEW DIRECTIONS INC (WAND),,,
2018,C00170944,"MISSOURI FARM BUREAU FARM PAC, ST LOUIS AREA",U,Q,,M,,,,
2018,C00171330,HOLLAND & KNIGHT COMMITTEE FOR EFFECTIVE GOVERNMENT,B,Q,,,,,,
2018,C00171504,EYEPAC POLITICAL ACTION COMMITTEE FOR AMERICAN SOCIETY OF CATARACT AND REFRACTIVE SURGERY,B,Q,,,AMERICAN SOCIETY OF CATARACT & REFRACTIVE SURGERY,,,
2018,C00171538,LAROUCHE CAMPAIGN,A,P,DEM,,,P60000452,DEM,P
2018,C00171843,LIBERTY MUTUAL INSURANCE COMPANY - PAC,B,Q,,C,LIBERTY MUTUAL INSURANCE COMPANY,,,
2018,C00171926,E.I. DU PONT DE NEMOURS COMPANY GOOD GOVERNMENT FUND (DUPONT GOOD GOVERNMENT FUND),B,Q,,C,E.I. DU PONT DE NEMOURS COMPANY,,,
2018,C00172205,MUFG AMERICAS HOLDINGS CORPORATION POLITICAL ACTION COMMITTEE,U,Q,,C,,,,
2018,C00172296,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY & MEDICARE PAC,B,Q,,M,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY AND MEDICARE,,,
2018,C00172361,PENNSYLVANIA PRO-LIFE FEDERATION PAC,U,Q,,M,"PENNSYLVANIA PRO-LIFE FEDERATION, INC.",,,
2018,C00172387,WILMINGTON TRUST CORPORATION POLITICAL ACTION COMMITTEE (WILPAC),U,Q,,C,,,,
2018,C00172494,MISSOURI BANKERS ASSOCIATION FEDERAL PAC,U,Q,,T,MISSOURI BANKERS ASSOCIATION,,,
2018,C00172510,REPUBLICAN STATE COMMITTEE OF DELAWARE,U,Y,REP,,NONE,,,
2018,C00172601,GEORGIA RIGHT TO LIFE NATIONAL PAC,U,Q,,M,,,,
2018,C00172619,DAVIS FOR CONGRESS/FRIENDS OF DAVIS,P,H,DEM,,NONE,H4IL07037,DEM,H
2018,C00172635,"BASS BROTHERS ENTERPRISES, INC. - POLITICAL ACTION COMMITTEE",U,Q,,C,,,,
2018,C00172775,"CALCOT, LTD. FEDERAL POLITICAL ACTION COMMITTEE",U,Q,,C,"CALCOT, LTD. FEDERAL POLITICAL ACTION COMMITTEE",,,
2018,C00172833,AMERICAN ASSOCIATION OF CROP INSURERS PAC,B,Q,,T,AMERICAN ASSOCIATION OF CROP INSURERS,,,
2018,C00172841,UNITED EGG ASSOCIATION EGGPAC,U,Q,,,UNITED EGG ASSOCIATION EGGPAC,,,
2018,C00172858,NEBRASKA CREDIT UNION LEAGUE POLITICAL ACTION COMMITTEE--(NCULPAC),U,Q,,T,NEBRASKA CREDIT UNION LEAGUE INC,,,
2018,C00173096,SERVICE CORPORATION INTERNATIONAL PAC,U,Q,,C,SERVICE CORPORATION INTERNATIONAL,,,
2018,C00173153,AMERICAN ASSOCIATION OF NURSE ANESTHETISTS SEPARATE SEGREGATED FUND (CRNA-PAC),B,Q,,M,AMERICAN ASSOCIATION OF NURSE ANESTHETISTS,,,
2018,C00173161,ASSOCIATION OF FLORAL IMPORTERS OF FLORIDA POLITICAL ACTION COMMITTEE (A F I F P A C),U,Q,,T,,,,
2018,C00173278,WISCONSIN RIGHT TO LIFE INC POLITICAL ACTION COMMITTEE,U,Q,,,"WISCONSIN RIGHT TO LIFE, INC.",,,
2018,C00173344,MINE SAFETY APPLIANCES COMPANY POLITICAL ACTION COMMITTEE (MSA POLITICAL ACTION COMMITTEE),U,Q,,C,,,,
2018,C00173369,WINEAMERICA PAC,U,N,,T,,,,
2018,C00173393,GUARDIAN LIFE INSURANCE COMPANY OF AMERICA POLITICAL ACTION COMMITTEE (GUARDIAN LIFE FEDERAL PAC),U,Q,,W,GUARDIAN LIFE INSURNACE COMPANY OF AMERICA,,,
2018,C00173419,UNITED ASSN JOUNEYMEN & APPRENT OF PLUMB & PIPEFITTING IND LOCAL 322 COMM FOR POL ED,U,Q,,L,,,,
2018,C00174011,"RETAIL, WHOLESALE & DEPARTMENT STORE UNION COMMITTEE ON POLITICAL EDUCATION (RWDSU COPE)",U,Q,,L,RETAIL WHOLESALE & DEPT STORE UN AFL-C,,,
2018,C00174227,BAKER & HOSTETLER POLITICAL ACTION COMMITTEE,B,Q,,,NONE,,,
2018,C00174334,SANTA BARBARA COUNTY REPUBLICAN PARTY (FEDERAL ACCT.C00174334),U,Y,REP,,CALIFORNIA REPUBLICAN PARTY FEDERAL ACCT.,,,
2018,C00174367,NORTHWEST NATURAL GAS POLITICAL ACTION COMMITTEE,U,Q,,C,NW NATURAL,,,
2018,C00174391,CONVENIENCE DISTRIBUTION ASSOCIATION PAC,U,Q,,T,,,,
2018,C00174599,LAMAR CORPORATION POLITICAL ACTION COMMITTEE (LAMARPAC),U,Q,,C,,,,
2018,C00174847,BREWERY SOFT DRINK BEER DISTR OPTICAL DENTAL MISC WORKERS WAREHOUSEMAN HELP LOCAL 830 PAC,U,Q,,L,TEAMSTERS LOCAL UNION #830,,,
2018,C00175521,KANSANS FOR LIFE FEDERAL POLITICAL ACTION COMMITTEE,U,Q,,T,,,,
2018,C00176214,INTERNATIONAL LONGSHORE AND WAREHOUSE UNION -- POLITICAL ACTION FUND,B,Q,,L,,,,
2018,C00176388,TEXAS INDUSTRIES INC POLITICAL ACTION COMM,U,Q,,C,TEXAS INDUSTRIES INC POLITICAL ACTION COMM,,,
